proxy_id,proxy,TRY,source,STATUS_CODE,title,summary,date,link,type,ERROR,TIME
2,https://61.28.233.217:3128,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer')))",2023-05-28 04:05:44.449133
2,https://61.28.233.217:3128,1,currenttime,200,20,20,20,20,20,,2023-05-28 04:05:44.449135
2,https://61.28.233.217:3128,1,meduza,200,30,30,30,30,0,,2023-05-28 04:05:44.449136
2,https://61.28.233.217:3128,1,thebell,403,,,,,,,2023-05-28 04:05:44.449137
2,https://61.28.233.217:3128,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer')))",2023-05-28 04:05:44.449138
3,https://195.133.45.149:7788,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 04:05:44.449139
3,https://195.133.45.149:7788,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 04:05:44.449140
3,https://195.133.45.149:7788,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 04:05:44.449142
3,https://195.133.45.149:7788,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 04:05:44.449143
3,https://195.133.45.149:7788,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 502 Bad Gateway')))",2023-05-28 04:05:44.449144
4,https://213.241.205.2:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 04:05:44.449145
4,https://213.241.205.2:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 04:05:44.449146
4,https://213.241.205.2:8080,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 04:05:44.449147
4,https://213.241.205.2:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 04:05:44.449149
4,https://213.241.205.2:8080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 04:05:44.449150
5,https://186.121.235.66:8080,1,tvrain,403,,,,,,,2023-05-28 04:05:44.449151
5,https://186.121.235.66:8080,1,mediazona,403,,,,,,,2023-05-28 04:05:44.449152
5,https://186.121.235.66:8080,1,svoboda,200,20,20,20,20,20,,2023-05-28 04:05:44.449153
5,https://186.121.235.66:8080,1,thebell,403,,,,,,,2023-05-28 04:05:44.449154
5,https://186.121.235.66:8080,1,novyagazeta,200,100,100,100,100,100,,2023-05-28 04:05:44.449156
6,https://118.70.12.171:53281,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fda23b24670>, 'Connection to 118.70.12.171 timed out. (connect timeout=10)'))",2023-05-28 04:05:44.449157
6,https://118.70.12.171:53281,1,mediazona,403,,,,,,,2023-05-28 04:05:44.449158
6,https://118.70.12.171:53281,1,thebell,200,15,0,15,0,15,,2023-05-28 04:05:44.449159
7,https://163.29.45.122:8080,1,tvrain,403,,,,,,,2023-05-28 04:05:44.449160
7,https://163.29.45.122:8080,1,mediazona,403,,,,,,,2023-05-28 04:05:44.449161
8,https://158.160.56.149:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 04:05:44.449162
8,https://158.160.56.149:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 04:05:44.449163
9,https://40.119.236.22:80,1,tvrain,403,,,,,,,2023-05-28 04:05:44.449165
9,https://40.119.236.22:80,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', ConnectionResetError(104, 'Connection reset by peer')))",2023-05-28 04:05:44.449166
10,https://27.70.160.226:11166,1,tvrain,200,60,60,60,60,0,,2023-05-28 04:05:44.449167
10,https://27.70.160.226:11166,1,mediazona,200,50,3,50,50,0,,2023-05-28 04:05:44.449168
1,https://20.204.212.76:3129,1,tvrain,403,,,,,,,2023-05-28 06:01:29.197974
1,https://20.204.212.76:3129,1,mediazona,403,,,,,,,2023-05-28 06:01:29.197979
1,https://20.204.212.76:3129,1,svoboda,200,20,20,20,20,20,,2023-05-28 06:01:29.197980
1,https://20.204.212.76:3129,1,currenttime,200,20,20,20,20,20,,2023-05-28 06:01:29.197981
1,https://20.204.212.76:3129,1,meduza,200,30,30,30,30,0,,2023-05-28 06:01:29.197982
1,https://20.204.212.76:3129,1,thebell,403,,,,,,,2023-05-28 06:01:29.197984
1,https://20.204.212.76:3129,1,novyagazeta,200,100,100,100,100,100,,2023-05-28 06:01:29.197985
2,https://27.70.166.139:11166,1,tvrain,200,60,60,60,60,0,,2023-05-28 06:01:29.197986
2,https://27.70.166.139:11166,1,mediazona,200,50,3,50,50,0,,2023-05-28 06:01:29.197987
2,https://27.70.166.139:11166,1,thebell,200,15,0,15,0,15,,2023-05-28 06:01:29.197988
1,https://27.70.166.139:11166,1,tvrain,200,60,60,60,60,0,,2023-05-28 08:01:35.624022
1,https://27.70.166.139:11166,1,mediazona,200,50,3,50,50,0,,2023-05-28 08:01:35.624027
1,https://27.70.166.139:11166,1,svoboda,403,,,,,,,2023-05-28 08:01:35.624028
1,https://27.70.166.139:11166,1,currenttime,403,,,,,,,2023-05-28 08:01:35.624029
1,https://27.70.166.139:11166,1,meduza,200,30,30,30,30,0,,2023-05-28 08:01:35.624031
1,https://27.70.166.139:11166,1,thebell,200,15,0,15,0,15,,2023-05-28 08:01:35.624032
1,https://27.70.166.139:11166,1,novyagazeta,200,100,100,100,100,100,,2023-05-28 08:01:35.624033
2,https://178.33.3.163:8080,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1131)')))",2023-05-28 08:01:35.624034
2,https://178.33.3.163:8080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:1131)')))",2023-05-28 08:01:35.624035
3,https://64.225.8.135:9997,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 08:01:35.624036
3,https://64.225.8.135:9997,1,currenttime,200,20,20,20,20,20,,2023-05-28 08:01:35.624038
4,https://20.204.212.76:3129,1,svoboda,200,20,20,20,20,20,,2023-05-28 08:01:35.624039
1,https://20.204.212.45:3129,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce0ab910>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958332
1,https://20.204.212.45:3129,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce0357f0>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958334
1,https://20.204.212.45:3129,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce015b50>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958336
1,https://20.204.212.45:3129,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce10cfa0>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958337
1,https://20.204.212.45:3129,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce0357f0>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958338
1,https://20.204.212.45:3129,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce058a90>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958339
1,https://20.204.212.45:3129,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ProxyError('Cannot connect to proxy.', NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x7f12ce10c760>: Failed to establish a new connection: [Errno 111] Connection refused')))",2023-05-28 10:01:38.958340
2,https://171.243.24.230:20073,1,tvrain,200,60,60,60,60,0,,2023-05-28 10:01:38.958342
2,https://171.243.24.230:20073,1,mediazona,200,50,3,50,50,0,,2023-05-28 10:01:38.958343
2,https://171.243.24.230:20073,1,svoboda,200,20,20,20,20,20,,2023-05-28 10:01:38.958344
2,https://171.243.24.230:20073,1,currenttime,200,20,20,20,20,20,,2023-05-28 10:01:38.958345
2,https://171.243.24.230:20073,1,meduza,200,30,30,30,30,0,,2023-05-28 10:01:38.958346
2,https://171.243.24.230:20073,1,thebell,200,15,0,15,0,15,,2023-05-28 10:01:38.958347
2,https://171.243.24.230:20073,1,novyagazeta,200,100,100,100,100,100,,2023-05-28 10:01:38.958349
1,https://103.151.177.106:80,1,tvrain,403,,,,,,,2023-05-28 12:07:26.565544
1,https://103.151.177.106:80,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e92fc160>, 'Connection to 103.151.177.106 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565547
1,https://103.151.177.106:80,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9357070>, 'Connection to 103.151.177.106 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565548
1,https://103.151.177.106:80,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e935f8e0>, 'Connection to 103.151.177.106 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565549
1,https://103.151.177.106:80,1,meduza,200,30,30,30,30,0,,2023-05-28 12:07:26.565550
1,https://103.151.177.106:80,1,thebell,403,,,,,,,2023-05-28 12:07:26.565552
1,https://103.151.177.106:80,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e921eac0>, 'Connection to 103.151.177.106 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565553
2,https://167.172.172.234:38845,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9313070>, 'Connection to 167.172.172.234 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565554
2,https://167.172.172.234:38845,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e93171c0>, 'Connection to 167.172.172.234 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565555
2,https://167.172.172.234:38845,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e92f4370>, 'Connection to 167.172.172.234 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565556
2,https://167.172.172.234:38845,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e931ecd0>, 'Connection to 167.172.172.234 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565557
2,https://167.172.172.234:38845,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9326f10>, 'Connection to 167.172.172.234 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565558
2,https://167.172.172.234:38845,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e92f4a60>, 'Connection to 167.172.172.234 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565560
3,https://41.33.219.141:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9317430>, 'Connection to 41.33.219.141 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565561
3,https://41.33.219.141:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9313ac0>, 'Connection to 41.33.219.141 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565562
3,https://41.33.219.141:8080,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e935f8e0>, 'Connection to 41.33.219.141 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565563
3,https://41.33.219.141:8080,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9326e50>, 'Connection to 41.33.219.141 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565564
3,https://41.33.219.141:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 12:07:26.565565
3,https://41.33.219.141:8080,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e93428b0>, 'Connection to 41.33.219.141 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565566
4,https://163.29.45.122:8080,1,tvrain,403,,,,,,,2023-05-28 12:07:26.565567
4,https://163.29.45.122:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e921ee50>, 'Connection to 163.29.45.122 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565569
4,https://163.29.45.122:8080,1,svoboda,200,20,20,20,20,20,,2023-05-28 12:07:26.565570
4,https://163.29.45.122:8080,1,currenttime,200,20,20,20,20,20,,2023-05-28 12:07:26.565571
4,https://163.29.45.122:8080,1,thebell,403,,,,,,,2023-05-28 12:07:26.565572
4,https://163.29.45.122:8080,1,novyagazeta,403,,,,,,,2023-05-28 12:07:26.565573
5,https://185.73.202.85:80,1,tvrain,403,,,,,,,2023-05-28 12:07:26.565574
5,https://185.73.202.85:80,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e935fc70>, 'Connection to 185.73.202.85 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565576
5,https://185.73.202.85:80,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e9326490>, 'Connection to 185.73.202.85 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565577
5,https://185.73.202.85:80,1,novyagazeta,200,100,100,100,100,100,,2023-05-28 12:07:26.565578
6,https://190.61.88.147:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 12:07:26.565579
6,https://190.61.88.147:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 12:07:26.565580
6,https://190.61.88.147:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', OSError('Tunnel connection failed: 403 Forbidden')))",2023-05-28 12:07:26.565581
7,https://217.173.65.214:8090,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 12:07:26.565582
7,https://217.173.65.214:8090,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 12:07:26.565583
7,https://217.173.65.214:8090,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', RemoteDisconnected('Remote end closed connection without response')))",2023-05-28 12:07:26.565585
8,https://51.159.115.233:3128,1,tvrain,403,,,,,,,2023-05-28 12:07:26.565586
8,https://51.159.115.233:3128,1,mediazona,403,,,,,,,2023-05-28 12:07:26.565587
8,https://51.159.115.233:3128,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ProxyError('Cannot connect to proxy.', timeout('timed out')))",2023-05-28 12:07:26.565588
9,https://54.232.1.48:8888,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 12:07:26.565589
9,https://54.232.1.48:8888,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 12:07:26.565590
9,https://54.232.1.48:8888,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 12:07:26.565592
10,https://108.187.44.131:3129,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e92daaf0>, 'Connection to 108.187.44.131 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565593
10,https://108.187.44.131:3129,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e92d9e80>, 'Connection to 108.187.44.131 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565594
10,https://108.187.44.131:3129,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e92efe50>, 'Connection to 108.187.44.131 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565595
11,https://159.138.255.141:8080,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 12:07:26.565596
11,https://159.138.255.141:8080,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 12:07:26.565597
11,https://159.138.255.141:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1131)')))",2023-05-28 12:07:26.565598
12,https://190.210.194.136:8080,1,tvrain,200,60,60,60,60,0,,2023-05-28 12:07:26.565600
12,https://190.210.194.136:8080,1,mediazona,200,50,4,50,50,0,,2023-05-28 12:07:26.565601
12,https://190.210.194.136:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e8e73d60>, 'Connection to 190.210.194.136 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565602
13,https://103.162.91.116:8080,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7f16e91c0550>, 'Connection to 103.162.91.116 timed out. (connect timeout=10)'))",2023-05-28 12:07:26.565603
14,https://34.233.119.103:80,1,thebell,200,15,0,15,0,15,,2023-05-28 12:07:26.565604
1,https://140.238.245.116:8100,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 14:09:40.022224
1,https://140.238.245.116:8100,1,mediazona,,,,,,,"HTTPSConnectionPool(host='zona.media', port=443): Max retries exceeded with url: /rss (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 14:09:40.022229
1,https://140.238.245.116:8100,1,svoboda,,,,,,,"HTTPSConnectionPool(host='www.svoboda.org', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022230
1,https://140.238.245.116:8100,1,currenttime,,,,,,,"HTTPSConnectionPool(host='www.currenttime.tv', port=443): Max retries exceeded with url: /api/ (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1131)')))",2023-05-28 14:09:40.022232
1,https://140.238.245.116:8100,1,meduza,,,,,,,"HTTPSConnectionPool(host='meduza.io', port=443): Max retries exceeded with url: /rss/all (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 14:09:40.022233
1,https://140.238.245.116:8100,1,thebell,,,,,,,"HTTPSConnectionPool(host='thebell.io', port=443): Max retries exceeded with url: /category/news (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 14:09:40.022234
1,https://140.238.245.116:8100,1,novyagazeta,,,,,,,"HTTPSConnectionPool(host='novayagazeta.eu', port=443): Max retries exceeded with url: /feed/rss (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1131)')))",2023-05-28 14:09:40.022235
2,https://47.243.50.83:20000,1,tvrain,,,,,,,"HTTPSConnectionPool(host='tvrain.tv', port=443): Max retries exceeded with url: /export/rss/all.xml (Caused by ConnectTimeoutError(<urllib3.connection.VerifiedHTTPSConnection object at 0x7fc04d6c7790>, 'Connection to 47.243.50.83 timed out. (connect timeout=10)'))",2023-05-28 14:09:40.022237
